college_id,college_name,type,course,year,tuition_annual,hostel_annual,other_annual,nri_tuition,is_official,source_url,note
col_5259069103,Government Dental College,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_8386431989,Government Dental College & Hospital,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_9019344783,Government Dental College Dibrugarh,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_9749575176,Government Dental College Hyderabad,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_0120634046,Government Dental College and Hospital,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_2037182824,Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_0241149169,"Government Doon Medcial College, Dehradun",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9120127615,"Government Doon Medcial College, Dehradun, Government Doon Medical College",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2782905264,"Government Medcial College, Gondia",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4497660519,Government Medical College,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9648087053,Government Medical College,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8685784522,Government Medical College & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0864377850,Government Medical College & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3907939723,Government Medical College Chittorgarh,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2802874307,Government Medical College Khaleelwadi,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4233131639,Government Medical College Mahasamund,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0839783467,Government Medical College Narsampet,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9788645904,Government Medical College Nirmal,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8880783075,Government Medical College Satna,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6521617603,Government Medical College Siddipet,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3610840380,"Government Medical College Siddipet, Survey No 54, Ensanpalli Village, Siddipet Mandal, Siddipet",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7371258969,Government Medical College Suryapet,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9372412320,Government Medical College and District General Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6968481762,Government Medical College and ESIC Hospital,ESIC,MBBS,,30000,20000,10000,0,0,,type-based indicative estimate (medical)
col_9585502967,Government Medical College and Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1074462969,"Government Medical College, Amravati",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_e3ee0f99f54e,"Government Medical College, Anantapur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7835045242,"Government Medical College, Ananthapuram",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7417537774,"Government Medical College, Ariyalur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9847916821,"Government Medical College, BULDHANA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1823894079,"Government Medical College, Banswara",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3211127577,"Government Medical College, Baramulla",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9173428976,"Government Medical College, Baramulla, Kanth Bagh Baramulla",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8006696721,"Government Medical College, Bhadradri, Kothagudem",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_c8be2995a9e3,"Government Medical College, Bhadradri, Kothagudem, B esides Sammakka Saarakka temple",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_dda43f380cd8,"Government Medical College, Bhandara",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1176942218,"Government Medical College, Bhilwara",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5022402190,"Government Medical College, Churachandpur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2145456704,"Government Medical College, Churachandpur, Hiangtam Lamka",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0678349275,"Government Medical College, Dholpur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4589019407,"Government Medical College, Dindigul",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3547799443,"Government Medical College, Doda",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5473111566,"Government Medical College, ESIC, Kollam",ESIC,MBBS,,30000,20000,10000,0,0,,type-based indicative estimate (medical)
col_3094699436,"Government Medical College, ESIC, Kollam, Parippally Kollam 691574",ESIC,MBBS,,30000,20000,10000,0,0,,type-based indicative estimate (medical)
col_1652135452,"Government Medical College, Eluru",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1186641519,"Government Medical College, Eluru, SURVEY NO 60",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8777395105,"Government Medical College, Hanumangarh",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_63cdf4690f7a,"Government Medical College, Hingoli, Govern ment Medical College",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5921823810,"Government Medical College, Jagtial",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4667991794,"Government Medical College, Jagtial, Government Medical College, Jagtial, Jagtial Village, Jagtial Tehsil",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5101520878,"Government Medical College, Jaisalmer, NH68",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_10ed879ff781,"Government Medical College, Jalna",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2956043252,"Government Medical College, Jalna, Government Medical College, Global Gurukul School, in front of Sushiladevi Lawns, Ambad-Mantha Bypas",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7151900317,"Government Medical College, Jhunjhunu",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_fe1097c4f9d5,"Government Medical College, Kadapa",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5477111001,"Government Medical College, Kallakurichi",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6694618290,"Government Medical College, Kallakurichi, S.NO 251",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3368938106,"Government Medical College, Kanker",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4088589535,"Government Medical College, Kasaragod",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9485302408,"Government Medical College, Kathua",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6126004904,"Government Medical College, Kathua, Chak Sajjan Kathua",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3408570730,"Government Medical College, Khammam",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7527324079,"Government Medical College, Kodangal, Survey Number 51, Kokat",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1615620448,"Government Medical College, Konni",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4223988113,"Government Medical College, Korba(C.G.)",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6870857642,"Government Medical College, Korba(C.G.), Govt. Medical College, Village Jhagrha",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3613782506,"Government Medical College, Krishnagiri",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2370407096,"Government Medical College, Krishnagiri, Block-1",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7071840950,"Government Medical College, Mahabubabad",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3383518650,"Government Medical College, Mahabubabad, Government Medical College, Mahabubabad",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_ce61373a837b,"Government Medical College, Mahabubanga r, Government Medical College Mahabubnaga r, Thirumala Hills",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7806053405,"Government Medical College, Mahabubangar",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7745663067,"Government Medical College, Maheshwaram",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8024789290,"Government Medical College, Mancherial",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0804019388,"Government Medical College, Mancherial, Government Medical College 708 Garmilla Village, Mancherial Tehsil Mancherial.",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_d9644ee1e9c5,"Government Medical College, Mumbai",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2677413754,"Government Medical College, Nagapattinam",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6137412815,"Government Medical College, Nagapattinam, NO.1, MANALMEDU, ORATHUR VILLAGE, NAGAPATTINAM TK",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_5e763a2b669f,"Government Medical College, Nandyal",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3958307328,"Government Medical College, Narayanpet",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_4d409a3c31ee,"Government Medical College, Nashik",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8241578334,"Government Medical College, Nilgiris",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8773659724,"Government Medical College, Nilgiris, No. 1",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1420451742,"Government Medical College, Omandurar",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2145262587,"Government Medical College, Omandurar, GOVERNMENT MEDICAL COLLEGE, OMANDURAR GOVERNMENT ESTATE",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_839b7c027a7d,"Government Medical College, Ongole",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_3d65bc3f7f75,"Government Medical College, Paderu",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4896652744,"Government Medical College, Pali",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_b392f81eb233,"Government Medical College, Pali, NH- 62, SumerpurR oad, Ramasia. Hemawas, Pali",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2097284541,"Government Medical College, Pali, NH-62",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8595613553,"Government Medical College, Parbhani",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1747892742,"Government Medical College, Parbhani, ITI CAMPUS",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5534484684,"Government Medical College, Quthbullapur, Government Medical College Quthbullapur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_ad286bf2c292,"Government Medical College, Rajamahendravaram",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6345237094,"Government Medical College, Rajnandgaon",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9114520844,"Government Medical College, Ramagundam",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7323255594,"Government Medical College, Ramagundam, SURVEY NUMBER 92 95 96 MALKAPUR VILLAGE RAMAGUNDAM",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7617882860,"Government Medical College, Ramanathapuram",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4636014461,"Government Medical College, Ramanathapuram, No 1, Patinamkathan, Collectorate Backside, Ramanathapuram.",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7374662340,"Government Medical College, Sawai Madhopur, Government Medical College, Sawai Madhopur Village Thingla, Sawai Madhopur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7410914873,"Government Medical College, Seoni",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5885395340,"Government Medical College, Sindhudurg",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4319105440,"Government Medical College, Sindhudurg, Dean Government Medical College Sindhudurg",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0223318174,"Government Medical College, Sundargarh",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5688080833,"Government Medical College, Sundargarh, At-Chitabhanga",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6661527199,"Government Medical College, Thiruvallur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0794387546,"Government Medical College, Thiruvallur, BLOCK 1 MASTER PLAN COMPLEX THIRUVALLUR COLLECTORATE PERUMBAKKAM VILLAGE THIRUVALLUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2253676087,"Government Medical College, Tiruppur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_31084dd8d23d,"Government Medical College, Vizianagaram",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_bba3ea9c2630,"Government Medical College, Washim, Gover nment Medical College",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9809132627,"Government Medical College, Yadadri, PAGADIPALLY BHONGIR YADADRI BHUVANAGIRI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_499c208bc8f9,"Government Medical College,Srikakulam",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_9cc588ba0c80,"Government Medical college, Ambernath",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0117628720,"Government Medical college, Ambernath, Survey No.128",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_0ad4156b682d,"Government Medical college, Haridwar",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6332815260,"Government medical College, Namakkal",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0972157379,Government of Medical College and Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0634294840,Govt Dental College RIMS Kadapa,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_3290808189,Govt Medical College,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1710497109,Govt Medical College Badaun,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8359860840,Govt Medical College Baramati,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6390902753,Govt Medical College Barmer,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4140590270,"Govt Medical College Barmer Rajastha n, NH-15",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6714917146,Govt Medical College Basti,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3889438696,"Govt Medical College Basti, RAMPUR TAHSIL SADAR BASTI BASTI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0868019678,Govt Medical College Faizabad,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1786859655,"Govt Medical College Faizabad, GANJA PARGANA- HAVELI AWADH, TAHSIL- SADAR AYODHYA (FAIZABAD)",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8587496328,Govt Medical College Firozabad,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6270547422,Govt Medical College Kannur,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6376748588,"Govt Medical College Kannur, P .O Pariyara m Medical College, Kannur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8643830883,Govt Medical College Nalgonda,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8463793272,"Govt Medical College Nalgonda, OFFICE OF THE PRINCIPAL, GOVERNMENT MEDICAL COLLEGE NALGONDA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9412487075,Govt Medical College Ratlam,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8747256504,"Govt Medical College Ratlam, Gram Banjali",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4755680109,Govt Medical College Shahdol,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9387520552,Govt Medical College Vikarabad,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1475630191,"Govt Medical College, Churu",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5295701888,"Govt Medical College, Dungarp ur, VILLA GE- THANA DUNGA RPUR, Rajastha n",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1270535075,"Govt Medical College, Dungarpur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1262764503,"Govt Medical College, Dungarpur, VILLAGE- THANA DUNGARPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5423984599,"Govt Medical College, Ernakulam",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1772533376,"Govt Medical College, Idukki",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5461345603,"Govt Medical College, Idukki, Principal, Govt Medical College Idukki",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3129889180,"Govt Medical College, Jogulamba, Gadwal",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8804717406,"Govt Medical College, Jogulamba, Gadwal, GMC Jogulamba Gadwal",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_a4be72cc9cf3,"Govt Medical College, Mulugu",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6886069442,"Govt Medical College, Palakkad",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6259679604,"Govt Medical College, Palakkad, NH-544, EAST YAKKARA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0665023937,Govt Medical college Shivpuri,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8332405658,Govt dental college Pudukkottai,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_1057867876,"Govt institute of Medcial Sciences, GREATER NOIDA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9991421304,Govt. Medical College,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4993633027,Govt. Medical College Jayashankar Bhupalpally,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8326297758,Govt. Medical College Karur,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9905743003,"Govt. Medical College Karur, SANAPIRATTI VILLAGE NORTH GANDHIGRAMAM KARUR TAMILNADU",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8097290432,Govt. Medical College Rajanna Sircilla,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1248835944,Govt. Medical College and Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_29b10b209147,"Govt. Medical College, (Old RIMS) Srikakulam",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5443490443,"Govt. Medical College, Jammu",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3262355233,"Govt. Medical College, Jammu, GOVERNMENT MEDICAL COLLEGE",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_7655df019337,"Govt. Medical College, Kadapa",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1198955284,"Govt. Medical College, Kannauj",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7198865579,"Govt. Medical College, Khandwa",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7237119062,"Govt. Medical College, Kumuram Bheem Asifabad",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4571178200,"Govt. Medical College, Sirohi (",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8155390233,"Govt. Medical College, Sirohi (rajastha n), SIRO HI SHIVGA NJ HIGHWA Y",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8072269499,"Govt. Medical College, Udhampur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5078896574,"Govt. Pudukkottai Medical College Hopt., Pudukkott",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9490783278,Govt. Sivgangai M. C. Sivagangai,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6252767281,Graphic Era Institute Of Medical Science,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6779162507,"Gulbarga Institute of Medical Sciences, Gulbarga",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8845304033,"Gulbarga Institute of Medical Sciences, Gulbarga, Gulbarga Institute of Medical Sciences",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8009647553,"HASSAN INST. MEDICAL SCIENCES, HASSAN",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7169166410,"HASSAN INST. MEDICAL SCIENCES, HASSAN, K R PURAM",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8612002504,Hamdard Inst of Med Sciences and Research,CENTRAL,MBBS,,30000,20000,15000,0,0,,type-based indicative estimate (medical)
col_9329961448,Haveri Institute of Medical Sciences,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3899223368,"Haveri Institute of Medical Sciences, Karnatak a",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4010462120,Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5533132718,IMS BHU Dental,CENTRAL,BDS,,450000,120000,60000,1200000,0,,type-based indicative estimate (dental)
col_1658565639,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7211484643,"INDIRA GANDHI MEDICAL COLL., SHIMLA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8111777624,"INST OF PG MED EDU & RESEARCH, KOLKATA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7362222723,"INST.OF MED.SCIENCES, BHU, VARANASI",CENTRAL,MBBS,,30000,20000,15000,0,0,,type-based indicative estimate (medical)
col_2487901461,"INST.OF MED.SCIENCES, BHU, VARANASI, Institute of Medical Sciences, Banaras Hindu University",CENTRAL,MBBS,,30000,20000,15000,0,0,,type-based indicative estimate (medical)
col_4905312872,"IRT Perundurai Medical College, Perundurai",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7076856303,"IRT Perundurai Medical College, Perundurai, GOVERNMENT ERODE MEDICAL COLLEGE PERUNDURAI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6917354922,Indira Gandhi Dental College and SBV,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_5542983289,Indira Gandhi Govt. Dental College,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_7982850239,Indira Gandhi Institute of Dental Sciences,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_4639498072,"Indira Gandhi Institute of Medical Sciences, Patna",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4970035688,"Indira Gandhi Institute of Medical Sciences, Patna, RAZA BAZAR, SHEIKHPURA, PATNA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8583021039,Indira Gandhi Medical College & RI,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6140791002,"Indira Gandhi Medical College & RI, Puduche rry",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5203797388,Institute of Dental Sciences,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_8555024021,Institute of Medical Sciences & SUM Hospital,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_2372538568,"Institute of Medical Sciences and SUM Host., Bhubaneswar",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_5161233292,J R MEDICAL COLLEGE AND HOSPITAL,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_4207683633,"JAWAHAR LAL NEHRU MEDICAL, AJMER",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7001848096,"JHALAWAR MEDICAL COLLEGE, Jhalawar",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9230515255,"JHALAWAR MEDICAL COLLEGE, Jhalawar, NH-52",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8812382306,JIPMER,JIPMER,MBBS,,5550,12000,5000,0,0,,type-based indicative estimate (medical)
col_5946485160,JIPMER KARAIKAL,JIPMER,MBBS,,5550,12000,5000,0,0,,type-based indicative estimate (medical)
